1	13456887	15929935	0.5796	EUR	F
1	0	16040773	0.0278	EUR	M
1	0	20235896	0.0834	EUR	F
1	0	22603809	0.0556	ASN_EUR	M
1	15498700	25482457	0.0857	EUR	M
1	0	48067000	0.0165	EUR	M
1	66335869	83562393	0.0494	EUR	M
1	0	86862625	0.027	EUR	M
1	52598362	102117174	0.0339	EUR	F
1	51970366	106652437	0.0398	EUR	M
1	0	106914200	0.0273	EUR	M
1	0	108725951	0.0232	EUR	M
1	0	110217822	0.0201	EUR	F
1	0	111596386	0.0316	EUR	F
1	110947279	113543101	0.1658	EUR	F
1	111726044	113980843	0.2272	EUR	F
1	0	115233979	0.0151	EUR	F
1	111814054	118342903	0.0786	EUR	M
1	0	119895095	0.0325	EUR	M
1	0	121455021	0.0137	EUR	M
1	157767714	165167990	0.5066	EUR	M
1	219173940	233681440	0.597	EUR	F
1	0	248956422	0.021	EUR	M
1	0	248956422	0.0085	EUR	M
1	0	248956422	0.0125	EUR	M
1	147037378	248956422	0.0126	EUR	M
1	150280573	248956422	0.053	EUR	M
1	153227257	248956422	0.0282	EUR	M
1	154715721	248956422	0.0168	EUR	M
1	160155085	248956422	0.0141	EUR	F
1	162045950	248956422	0.0286	EUR	M
1	162654714	248956422	0.0167	EUR	F
1	172967562	248956422	0.0269	EUR	F
1	197973355	248956422	0.022	EUR	M
2	20901985	25209408	0.5206	EUR	M
2	8563780	25260101	0.5562	EUR	F
2	23551882	25758403	0.1081	EUR	F
2	8676749	26162980	0.0948	EUR	M
2	8618356	26361462	0.0416	EUR	F
2	22172535	26378619	0.0946	EUR	F
2	8551029	26611519	0.4135	EUR	M
2	24278210	26969333	0.4261	EUR	F
2	25136553	27519736	0.1956	EUR	F
2	0	28880022	0.0277	EUR	M
2	0	31024619	0.0213	EUR	F
2	30758074	40418795	0.4081	EUR	F
2	65016187	69076447	0.0801	EUR	F
2	0	76770637	0.0253	EUR	F
2	73116845	79264900	0.0975	EUR	F
2	0	88165407	0.0179	EUR	M
2	122819659	152904517	0.0764	EUR	M
2	160195008	167843979	0.5183	EUR	F
2	0	242193529	0.0122	EUR	F
2	96132566	242193529	0.0201	EUR	M
2	112621298	242193529	0.0304	EUR	F
2	113129758	242193529	0.027	EUR	F
2	119518260	242193529	0.0165	EUR	M
2	203897604	242193529	0.0456	EUR	M
3	0	6877392	0.108	EUR	M
3	24187486	30230217	0.0797	EUR	M
3	0	39017346	0.0426	EUR	M
3	44183061	46461724	0.2103	EUR	F
3	0	48678642	0.0624	EUR	F
3	0	64563292	0.0187	ASN_EUR	M
3	0	70430478	0.0232	AFR_EUR	F
3	69990630	73539072	0.3962	EUR	F
3	67927560	73932272	0.1176	ASN	M
3	0	74816480	0.0394	EUR	F
3	69714444	80236505	0.3031	EUR	M
3	0	83120825	0.0215	EUR	F
3	0	85037252	0.0301	EUR	F
3	43858251	88435044	0.0532	EUR	M
3	62440565	90099836	0.0892	EUR	F
3	121848886	125044080	0.1373	EUR	F
3	0	198295559	0.0146	EUR	F
3	0	198295559	0.016	EUR	M
3	0	198295559	0.0103	EUR	M
3	0	198295559	0.0167	EUR	M
3	0	198295559	0.0167	EUR	M
3	135077343	198295559	0.0197	EUR	F
3	148141737	198295559	0.044	EUR	F
3	178854209	198295559	0.0355	EUR	F
3	179754886	198295559	0.0657	EUR	F
4	0	2364535	0.063	EUR	F
4	0	4261212	0.0464	EUR	F
4	28981506	38828211	0.2156	EUR	M
4	0	39585155	0.0388	EUR	M
4	0	47405613	0.0202	ASN_EUR	F
4	0	48477542	0.0213	EUR	M
4	0	48892964	0.0224	EUR	F
4	84135398	95250060	0.2154	EUR	M
4	81858739	106051612	0.0758	EUR	F
4	87150076	106207771	0.0485	EUR	F
4	103661954	106381103	0.2534	EUR	F
4	97753649	106502007	0.204	EUR	M
4	104262080	106502007	0.1248	EUR	M
4	185445027	188415511	0.1752	EUR	F
4	0	190214555	0.0302	EUR	M
4	0	190214555	0.0192	EUR	F
4	0	190214555	0.0207	EUR	M
4	0	190214555	0.0128	EUR	F
4	0	190214555	0.0108	EUR	F
4	56240029	190214555	0.0165	EUR	M
4	71556974	190214555	0.0143	EUR	M
4	76014110	190214555	0.0336	EUR	F
4	87834815	190214555	0.0259	EUR	F
4	87884056	190214555	0.0218	ASN	M
5	0	2217911	0.0746	EUR	M
5	4938017	19127418	0.2561	EUR	M
5	3855017	19458945	0.1131	EUR	M
5	0	42050312	0.0365	EUR	F
5	55924991	58975869	0.3473	EUR	F
5	86629366	103748445	0.0889	EUR	M
5	82920676	112794057	0.1072	ASN	M
5	107371817	113227916	0.0799	EUR	F
5	82560718	115351766	0.0574	EUR	F
5	82828909	115376358	0.0583	EUR	F
5	75895625	115465215	0.0916	EUR	M
5	82802024	120364868	0.1093	EUR	F
5	87110318	123306535	0.4542	EUR	M
5	100164850	123408484	0.1336	EUR	F
5	87168367	123688501	0.2931	EUR	M
5	95391175	126602571	0.0837	EUR	M
5	96909814	132505617	0.0837	EUR	F
5	87399457	132588649	0.0617	EUR	F
5	83860681	132872671	0.0878	EUR	M
5	95873853	133023222	0.3489	EUR	F
5	86571863	133434995	0.054	EUR	M
5	118255924	133764862	0.0821	EUR	M
5	94980303	138924301	0.1227	EUR	F
5	86327166	143207129	0.0781	EUR	F
5	104323906	155795657	0.0558	EUR	F
5	86112452	156870905	0.0717	EUR	F
5	87137902	157516277	0.1557	EUR	F
5	83926304	159083046	0.2523	EUR	F
5	107155994	160885010	0.1426	EUR	M
5	85217095	160940790	0.036	EUR	F
5	0	181538259	0.0291	EUR	M
5	77324757	181538259	0.0256	AFR_EUR	M
6	1594981	9800764	0.1735	EUR	F
6	0	16646927	0.0459	EUR	F
6	0	33492052	0.0987	EUR	F
6	0	33980847	0.0394	EUR	F
6	0	43797796	0.0431	EUR	M
6	43266578	49447735	0.2305	EUR	F
6	61995124	109892687	0.0504	EUR	F
6	62597979	141624010	0.0654	ASN_EUR	M
